,ticker,price,volatility,drift
3088,GASS,2.77,0.029127,0.000385
3089,MGPI,117.730003,0.016916,0.000911
3090,AZPN,217.789993,0.017574,0.000747
3091,FMN,10.75,0.007219,-0.000499
3092,MMTOF,4.29,0.021711,0.000845
3093,STX,53.73,0.018199,-0.000489
3094,RIBT,1.05,0.048892,-0.001998
3095,SSB,80.290001,0.014235,7.1e-05
3096,CLH,117.519997,0.014633,0.000424
3097,MQY,11.791,0.006499,-0.000465
3098,SBCF,33.039001,0.014294,5.2e-05
3099,CPYYF,1.12,0.024092,0.000954
3100,FLS,29.799999,0.01605,-0.000281
3101,QTWO,27.299999,0.02728,-0.001454
3102,SWZ,7.82,0.008955,-0.000265
3103,LHO,32.060001,0.012186,0.000128
3104,BKNIY,6.27,0.026314,0.000576
3105,TEN,19.99,0.031361,0.000444
3106,DSDVY,75.940002,0.016302,-0.000472
3107,BPCGF,0.12,0.03815,9.8e-05
3108,CAT,228.987793,0.013673,0.000169
3109,HNNA,8.5,0.016857,1.2e-05
3110,ISIG,8.9,0.064342,0.002161
3111,ENTR,9.357,0.022121,-0.001159
3112,JHS,10.91,0.007124,-0.000507
3113,CLNE,5.685,0.031739,-0.000329
3114,CHPXF,1.88,0.022096,-0.000982
3115,HAL,33.805,0.021471,0.000711
3116,DMO,10.92,0.006896,-0.00047
3117,HUM,530.570007,0.013098,0.000319
3118,KHNGY,46.02,0.015377,-0.000415
3119,BWEN,1.74,0.037993,-0.000595
3120,PXLW,1.455,0.034363,-0.00056
3121,FSTR,9.2097,0.019292,-0.000775
3122,VLT,10.59,0.006879,-0.000449
3123,MGRC,95.82,0.011697,0.000277
3124,IR,53.41,0.014222,0.00023
3125,PFGC,60.32,0.019965,0.000506
3126,ANF,23.35,0.030336,-0.000477
3127,IVSXF,19.5,0.015451,-0.000104
3128,MAHMF,16.6,0.018173,0.00083
3129,UL,50.5588,0.011311,-0.000142
3130,USPH,88.269997,0.018102,-0.000249
3131,BDCZ,17.062,0.01275,-0.000113
3132,ACRE,11.405,0.013532,-0.00028
3133,WAT,339.600006,0.013329,4.3e-05
3134,ABCO,0.9,0.01452,0.00043
3135,TRQ,31.415001,0.026765,0.00122
3136,EGL,29.1,0.016467,0.000126
3137,WM,166.110001,0.009404,0.000267
3138,NSS,24.852501,0.004657,-2.3e-05
3139,HMNF,22.5,0.009577,0.000125
3140,ADTN,20.285,0.019677,0.000165
3141,MN,12.85,0.020928,0.000839
3142,CNRAF,1.27,0.013752,9.5e-05
3143,MEIL,0.019,0.0761,-0.000635
3144,SKYW,18.290001,0.022202,-0.00098
3145,CYS,7.31,0.008445,-6.9e-05
3146,CLDX,39.275002,0.029948,0.000629
3147,ITW,221.149994,0.010613,3.5e-05
3148,MTRAF,57.18,0.009884,0.000292
3149,INBK,26.700001,0.019481,-1.5e-05
3150,ECPG,49.09,0.014101,0.000132
3151,SPSC,136.820007,0.018307,0.000576
3152,AGEN,2.74,0.036734,-0.000295
3153,MCFUF,6.12,0.031151,0.000225
3154,IHCPF,10.0,0.017364,0.00019
3155,JAZZ,152.550003,0.014181,-0.000135
3156,HXGBY,11.26,0.017662,-0.000214
3157,CIM,6.5442,0.017143,-0.000998
3158,NVR,4635.14502,0.014128,-3.4e-05
3159,ALSN,42.57,0.012964,0.000176
3160,KMB,135.699997,0.009895,7.1e-05
3161,CHUY,29.92,0.021762,-7.6e-05
3162,JBSS,81.209999,0.01063,-6.2e-05
3163,JJSF,157.089996,0.012235,-6.7e-05
3164,GEL,9.7533,0.023409,8e-06
3165,AMED,85.480003,0.025047,-0.001217
3166,TCPC,12.67,0.009601,-8.9e-05
3167,CYTK,38.540001,0.030457,0.001297
3168,NOW,406.339996,0.022718,-0.000145
3169,HALL,0.5397,0.031767,-0.002379
3170,BDOUY,21.165001,0.045294,0.000854
3171,IFSB,0.094,0.059206,-0.000392
3172,PRGS,52.290001,0.01275,0.000232
3173,IEP,50.119999,0.008866,-0.000114
3174,TVE,21.049999,0.006498,-0.000281
3175,DSNKY,31.879999,0.022718,0.00079
3176,AUPH,4.675,0.041629,-0.000531
3177,APAM,32.4146,0.016243,-0.000498
3178,MMU,10.19,0.006054,-0.000368
3179,PAY,9.2796,0.031982,-0.001305
3180,CLMT,14.3,0.033095,0.001486
3181,SOMMY,17.538,0.018668,-0.000392
3182,ARDC,11.86,0.007173,-0.000407
3183,PRMW,15.44,0.014027,-9e-06
3184,DSGX,70.0,0.015076,0.000135
3185,WETF,5.33,0.015611,-8.5e-05
3186,BBRYF,25.65,0.017223,-4.1e-05
3187,XNET,1.98,0.034092,-0.000544
3188,SM,35.740002,0.030132,0.000916
3189,FBP,14.05,0.016065,0.000326
3190,UAL,43.709999,0.022602,-1.1e-05
3191,HEES,44.09,0.020711,0.000605
3192,PANL,4.95,0.024195,0.000318
3193,JD,57.290001,0.030226,4.4e-05
3194,SNMCY,7.98,0.023304,0.000221
3195,XCRA,14.27,0.008889,0.000564
3196,NOAH,16.004999,0.028713,-0.001042
3197,SONC,43.490002,0.01468,0.000798
3198,MRAAY,13.38,0.023318,-0.000211
3199,PFIE,1.07,0.026756,0.000271
3200,ROCK,47.599998,0.017541,-0.000503
3201,SLGN,52.667999,0.010781,0.00039
3202,UNB,24.0,0.015679,-0.000474
3203,NAT,3.485,0.032981,0.000669
3204,SCI,69.071999,0.011971,0.000404
3205,FOR,15.27,0.017134,-0.000301
3206,LDP,18.860001,0.007032,-0.000487
3207,HIL,3.375,0.026549,0.000726
3208,BLSFF,11.04,0.015064,-0.000494
3209,CS,3.345,0.019788,-0.001379
3210,REPYY,14.968,0.015839,0.000334
3211,IBDRY,46.27,0.012502,-9e-06
3212,UNPSF,0.7687,0.018282,6.2e-05
3213,JSNSF,2.77,0.018214,-0.000197
3214,HSII,28.07,0.01739,-0.000496
3215,NFG,64.339996,0.011064,0.000332
3216,HELE,98.834999,0.02014,-0.000963
3217,FCEL,3.48,0.039028,-0.000478
3218,BWA,40.785,0.01552,-0.000135
3219,YY,34.049999,0.034873,-0.000282
3220,CCU,11.99,0.014443,-0.000611
3221,MPC,108.68,0.015894,0.000911
3222,PINC,33.330002,0.010688,-5e-06
3223,SKHSF,17.562,0.016708,-5.6e-05
3224,XYL,111.231003,0.013289,-1.7e-05
3225,EDUC,3.254,0.02615,-0.001532
3226,NNBR,1.71,0.029438,-0.001579
3227,DFS,104.690002,0.016765,-4.3e-05
3228,BXP,66.334999,0.012965,-0.000669
3229,GLBS,1.08,0.032905,-0.001203
3230,ABR,14.065,0.013381,-0.000254
3231,TTP,26.66,0.013623,0.00022
3232,JQC,5.106,0.006485,-0.000363
3233,NECB,14.26,0.009928,0.000327
3234,WEFIF,6.755,0.009491,0.000106
3235,IPXL,18.299999,0.029316,0.000725
3236,BURL,193.009995,0.02355,-0.000442
3237,PEB,15.52,0.01812,-0.000424
3238,BLUE,8.07,0.050507,-3.4e-05
3239,TNH,83.959999,0.00954,-0.000284
3240,MNTX,4.7114,0.029163,-0.000219
3241,RSG,135.925003,0.010012,0.000332
3242,MKSI,83.690002,0.020596,-0.000765
3243,IGA,8.9357,0.00779,-7.4e-05
3244,OTIC,0.1325,0.077254,-0.000865
3245,PEXUF,1.9,0.0,0.0
3246,WPC,79.099998,0.0097,0.000125
3247,IPAS,3.25,0.050735,0.000517
3248,EDRWY,15.07,0.008047,-1.4e-05
3249,APWC,1.37,0.039511,-0.000731
3250,IRWD,12.155,0.014472,2e-05
3251,MYD,10.72,0.006457,-0.000458
3252,SURRY,3.19,0.030896,-0.000682
3253,FIZZ,52.75,0.015985,0.000319
3254,TWX,98.769997,0.005615,4.7e-05
3255,DGLY,0.3027,0.027969,-0.00202
3256,BCX,9.57,0.011506,7.5e-05
3257,AUNB,13.85,0.007578,0.000604
3258,GRSFF,0.07,0.025099,-0.000544
3259,JEXYF,0.86,0.008767,-0.000371
3260,QUIK,5.4385,0.028055,9.8e-05
3261,ROK,259.200012,0.014371,-2.8e-05
3262,CNOB,24.780001,0.013827,1.4e-05
3263,UFPT,117.530098,0.017406,0.001123
3264,KGFHY,5.74,0.01701,-0.000633
3265,FFIC,20.033001,0.011659,-2.9e-05
3266,MPB,32.290001,0.013463,0.000323
3267,NBGGY,0.27625,0.025967,0.000746
3268,SHASF,0.066,0.072214,0.003293
3269,SPLP,42.5,0.018798,0.00068
3270,CLIR,0.5514,0.046503,-0.001911
3271,BYFC,0.88,0.026213,-0.001197
3272,TBBK,28.950001,0.020497,0.000506
3273,MAR,162.085007,0.015824,0.000333
3274,CRL,199.899994,0.018524,-0.000682
3275,VZ,37.615002,0.008825,-0.000513
3276,TYHOF,38.630001,0.012539,3.9e-05
3277,SRCL,50.970001,0.013368,-0.000388
3278,GHY,11.15,0.007039,-0.000455
3279,HYMTF,30.190001,0.020997,-0.000518
3280,RAVE,1.6,0.029482,0.000532
3281,DPZ,363.019989,0.015181,-0.000227
3282,IDCC,49.389999,0.014051,-0.000438
3283,FINMY,4.02,0.019297,0.000169
3284,MLAB,175.337799,0.016765,-0.000449
3285,ALR,0.7396,0.034118,-0.002256
3286,POR,48.609001,0.010431,0.000114
3287,MITK,10.375,0.020127,-0.000655
3288,CL,77.861,0.008582,-3e-05
